,Datetime,RecordNumber,Batt_V,PTemp_C,Flux_Wattspersqrmeter,Raw_flux_milivolts,cs_temp,x_or,y_or,z_or,PRESSURE_mbar,Temp_C,RelHumidity,WindSpeed_mPers,WindDir_0North,Rain_mmTotal,TEMP_C,PRESSURE_mmhg,VOLTAGE,DEPTH_m,DISOLVEDO2_%sat,PH,SPECIFICCONDUCTIVITY_milisiemensPercm,SPECIFICGRAVITY,TOTALDISSOLVEDSOLIDS_gramPerLiter,na
549,6/5/2021 17:15,1176636.5,13.29544444,40.91922222,295.7955556,14.264,34.88188889,1.220577778,-0.786633333,-1.688177778,1010.581177,30.87477778,51.21522222,2.781388889,244.4944444,0,25.33333954,763,6.042306965,2.431682007,0,7.021107291,0.224759597,0.997080354,0.143846139,0
550,6/5/2021 17:30,1176726.5,13.31722222,41.01866667,228.2233333,11.00511111,33.49844444,1.282155556,-0.801733333,-1.569188889,1010.581177,30.579,50.80522222,2.616666667,230.4311111,0,25.3327283,763,6.042716135,2.433991387,0,7.019177372,0.224698124,0.997080495,0.143806796,0
551,6/5/2021 17:45,1176816.5,13.27622222,40.52555556,139.6777778,6.735455556,32.48477778,1.305511111,-0.782755556,-1.544711111,1010.581177,30.87433333,51.07144444,1.748611111,222.53,0,25.33402009,763,6.043028303,2.434670261,0,7.015767146,0.224646191,0.997080176,0.143773559,0
552,6/5/2021 18:00,1176906.5,13.32444444,39.99533333,146.4122222,7.060166667,31.57266667,1.262722222,-0.781411111,-1.534566667,1010.234985,30.31922222,53.45988889,3.260833333,232.2,0,25.33444645,763,6.042100028,2.447876301,0,7.020475652,0.224717661,0.997080133,0.1438193,0
553,6/5/2021 18:15,1176996.5,13.31688889,39.26422222,103.0311111,4.968177778,30.38355556,1.369777778,-0.902388889,-1.745133333,1010.234985,29.992,56.87911111,3.316388889,206.2444556,0,25.33235411,763,6.043236415,2.444936098,0,7.023939864,0.224717108,0.997080602,0.143818946,0
554,6/5/2021 18:30,1177086.5,13.30533333,38.14877778,93.75888889,4.521155556,28.94711111,1.347833333,-0.848411111,-1.750322222,1010.234985,29.05533333,64.71255556,4.461666667,194.9688889,0,25.33239625,763,6.042924247,2.433759921,0,7.02335602,0.22443978,0.997080485,0.143641456,0
555,6/5/2021 18:45,1177176.5,13.13177778,36.69822222,74.56933333,3.595788889,28.44911111,1.303944444,-0.777766667,-1.636188889,1010.234985,28.81544444,66.30055556,3.824166667,182.1521111,0,25.33267212,763,6.042410433,2.423932785,0,7.021597466,0.224488728,0.997080377,0.143672783,0
556,6/5/2021 19:00,1177266.5,12.96388889,35.84155556,49.05388889,2.365366667,27.79477778,1.243011111,-0.795411111,-1.558888889,1010.265869,28.493,68.20666667,3.604166667,190.82,0,25.33351031,763,6.042612079,2.421152124,0,7.01894623,0.224505689,0.997080178,0.143683639,0
557,6/5/2021 19:15,1177356.5,12.89077778,35.22688889,28.21166667,1.360355556,27.19355556,1.282611111,-0.810666667,-1.591633333,1010.265869,28.22444444,70.54411111,3.483333333,188.92,0,25.33306074,763,6.042824306,2.419319879,0,7.022748066,0.22451091,0.99708027,0.143686979,0
558,6/5/2021 19:30,1177446.5,12.85366667,34.73855556,17.74755556,0.855833333,26.69811111,1.315311111,-0.913244444,-1.679811111,1010.265869,27.91033333,72.26822222,3.4825,173.1311111,0,25.33317028,763,6.042924247,2.426807775,0,7.021426629,0.224657255,0.997080308,0.14378064,0
559,6/5/2021 19:45,1177536.5,12.82511111,34.27944444,10.73076667,0.517388889,26.30544444,1.2875,-0.712644444,-1.532577778,1010.265869,27.68055556,73.58622222,3.154166667,176.2811111,0,25.33370538,763,6.042195854,2.444862358,0,7.021385876,0.224651532,0.997080276,0.143776978,0
560,6/5/2021 20:00,1177626.5,12.80755556,33.85566667,3.849377778,0.185611111,25.84288889,1.277055556,-0.864855556,-1.613288889,1011.315979,27.30066667,75.324,3.169166667,195.4644444,0,25.33446335,763,6.04261737,2.438028061,0,7.021020453,0.224801471,0.997080099,0.14387294,0
561,6/5/2021 20:15,1177716.5,12.79444444,33.43177778,-1.560566667,-0.075222222,25.46344444,1.269322222,-0.801344444,-1.583555556,1011.315979,27.01455556,76.67822222,3.3875,190.7488889,0,25.33315346,763,6.042924247,2.435993994,0,7.02212263,0.224823162,0.997080461,0.14388682,0
562,6/5/2021 20:30,1177806.5,12.79111111,32.98455556,-4.1544,-0.200277778,25.19177778,1.2623,-0.808311111,-1.539166667,1011.315979,26.84344444,77.65311111,2.883333333,181.3655556,0,25.33308626,763,6.043134711,2.428357664,0,7.025062989,0.225168227,0.997080538,0.144107662,0
563,6/5/2021 20:45,1177896.5,12.78422222,32.66044444,-4.161155556,-0.2007,25.03555556,1.225111111,-0.725566667,-1.471222222,1011.315979,26.71811111,78.65633333,2.850833333,209.6944444,0,25.33333154,763,6.043132359,2.427879645,0,7.026313356,0.225103054,0.997080456,0.144065951,0
564,6/5/2021 21:00,1177986.5,12.77477778,32.42688889,-4.419777778,-0.213122222,24.863,1.276255556,-0.849144444,-1.559,1011.69397,26.53577778,79.71655556,2.825,204.7233333,0,25.33305983,763,6.042716135,2.419318161,0,7.022325697,0.224973697,0.99708043,0.143983163,0
565,6/5/2021 21:15,1178076.5,12.77422222,32.19422222,-4.3782,-0.211122222,24.68266667,1.217055556,-0.761144444,-1.4535,1011.69397,26.37866667,80.61111111,2.125,195.6844444,0,25.3326635,763,6.042513901,2.419904469,0,7.024987832,0.224924479,0.997080529,0.143951663,0
566,6/5/2021 21:30,1178166.5,12.76988889,32.00233333,-4.433811111,-0.213744444,24.61244444,1.211566667,-0.791633333,-1.467255556,1011.69397,26.33411111,80.80555556,2.085,178.0333333,0,25.33299169,763,6.042612079,2.439575397,0,7.028706532,0.225068912,0.997080561,0.144044101,0
567,6/5/2021 21:45,1178256.5,12.76533333,31.85388889,-4.107011111,-0.198055556,24.52488889,1.265788889,-0.801866667,-1.5164,1011.69397,26.25877778,80.73444444,1.772222222,216.9066667,0,25.33322993,763,6.042508022,2.449771406,0,7.030381468,0.225046926,0.997080572,0.14403003,0
568,6/5/2021 22:00,1178346.5,12.76211111,31.71044444,-4.331344444,-0.208866667,24.42011111,1.236433333,-0.778855556,-1.472277778,1012.22937,26.201,80.69888889,1.165,224.97,0,25.33284936,763,6.042824306,2.455599491,0,7.025373814,0.225035704,0.997080627,0.144022848,0
569,6/5/2021 22:15,1178436.5,12.75666667,31.57555556,-4.484844444,-0.216244444,24.39611111,1.2327,-0.779666667,-1.469388889,1012.22937,26.20933333,80.45666667,1.478055556,228.7126667,0,25.33367157,763,6.042508022,2.438081586,0,7.022678955,0.224948083,0.997080366,0.143966771,0
570,6/5/2021 22:30,1178526.5,12.75788889,31.45544444,-4.363055556,-0.210355556,24.26044444,1.227577778,-0.745333333,-1.445488889,1012.22937,26.09755556,80.71888889,1.1775,241.8111111,0,25.3336861,763,6.043238179,2.457757336,0,7.019256708,0.224821912,0.997080411,0.143886021,0
571,6/5/2021 22:45,1178616.5,12.75133333,31.32511111,-4.7336,-0.228244444,24.157,1.232022222,-0.755077778,-1.456866667,1012.22937,26.03666667,81.2,1.19,227.0244444,0,25.3333064,763,6.042612079,2.47223792,0,7.019955822,0.224847253,0.997080562,0.143902239,0
572,6/5/2021 23:00,1178706.5,12.74422222,31.17422222,-5.487522222,-0.264655556,24.01222222,1.207,-0.806144444,-1.463111111,1012.919678,25.94522222,81.97222222,0.864444444,218.2555556,0,25.3335951,763,6.042612079,2.473656053,0,7.021164279,0.224786819,0.997080477,0.14386356,0
573,6/5/2021 23:15,1178796.5,12.73733333,31.00066667,-5.581455556,-0.269188889,23.88155556,1.214011111,-0.771666667,-1.449777778,1012.919678,25.85366667,82.79777778,1.105,222.7155556,0,25.33284902,763,6.042824306,2.453730015,0,7.022245865,0.224857614,0.997080601,0.143908871,0
574,6/5/2021 23:30,1178886.5,12.73533333,30.83855556,-5.411,-0.260922222,23.71177778,1.239822222,-0.777566667,-1.472322222,1012.919678,25.75333333,83.22555556,0.715833333,226.4577778,0,25.33338269,763,6.042716135,2.452802788,0,7.024232789,0.22485417,0.997080451,0.143906666,0
575,6/5/2021 23:45,1178932,12.72,30.75,-4.954,-0.239,23.62,1.087,-0.887,-1.403,1012.919678,25.7,83.5,0.875,252.2,0,25.33376636,763,6.04261737,2.458236106,0,7.021646039,0.224801468,0.997080418,0.143872937,0
576,6/6/2021 0:00,1179067,12.72752809,30.56168539,-4.868179775,-0.234730337,23.57247191,1.254988764,-0.800842697,-1.500213483,1012.771606,25.57067416,84.0258427,0.894101124,238.1539326,0,25.3326407,763,6.042255839,2.464541611,0,7.020591772,0.224718568,0.997080662,0.14381988,0
577,6/6/2021 0:15,1179156.5,12.719,30.48388889,-4.796555556,-0.231333333,23.57855556,1.233333333,-0.757111111,-1.455933333,1012.771606,25.51944444,84.46444444,0.703333333,219.9022222,0,25.33209038,763,6.042403966,2.441486592,0,7.021710707,0.224708859,0.997080715,0.143813667,0
578,6/6/2021 0:30,1179246.5,12.71344444,30.39677778,-5.147388889,-0.248233333,23.38144444,1.223533333,-0.809144444,-1.4759,1012.771606,25.38955556,85.11111111,0.010833333,160.9844444,0,25.33245212,763,6.04261737,2.451105246,0,7.022546178,0.224780511,0.997080648,0.143859524,0
579,6/6/2021 0:45,1179336.5,12.70611111,30.27611111,-5.639655556,-0.271966667,23.33811111,1.2066,-0.764955556,-1.439544444,1012.771606,25.43033333,85.38444444,0.454166667,149.4552222,0,25.33291557,763,6.043236415,2.435237927,0,7.021898933,0.224784714,0.9970805,0.143862214,0
580,6/6/2021 1:00,1179426.5,12.69688889,30.21244444,-6.719366667,-0.324022222,23.36422222,1.2309,-0.775266667,-1.464355556,1012.380371,25.40355556,85.73444444,1.314722222,140.5538889,0,25.33217315,763,6.04199656,2.452214217,0,7.019713254,0.224765555,0.997080706,0.143849952,0
581,6/6/2021 1:15,1179516.5,12.69433333,30.12,-7.709755556,-0.371766667,23.11188889,1.2646,-0.768311111,-1.490588889,1012.380371,25.20555556,86.34333333,0.841666667,116.7681778,0,25.33274425,763,6.042403966,2.426187534,0,7.017699158,0.225046954,0.997080592,0.144030047,0
582,6/6/2021 1:30,1179606.5,12.687,29.89444444,-7.445466667,-0.359055556,22.83922222,1.240311111,-0.773577778,-1.472488889,1012.380371,24.99433333,87.29777778,1.028611111,142.2644444,0,25.33256704,763,6.043028303,2.452549409,0,7.014861275,0.224899215,0.997080665,0.143935495,0
583,6/6/2021 1:45,1179696.5,12.68244444,29.72088889,-5.905122222,-0.2848,22.74833333,1.224311111,-0.790111111,-1.467466667,1012.380371,24.87444444,87.68,1.040833333,233.9077778,0,25.33291712,763,6.042203496,2.449168646,0,7.016379658,0.224815614,0.997080547,0.143881989,0
584,6/6/2021 2:00,1179786.5,12.67755556,29.536,-6.227366667,-0.300277778,22.46477778,1.2442,-0.787977778,-1.481677778,1012.232178,24.55844444,88.51777778,0.261666667,250.4271333,0,25.33276228,763,6.042403966,2.446099823,0,7.020935852,0.224862395,0.997080579,0.143911929,0
585,6/6/2021 2:15,1179876.5,12.67211111,29.26966667,-6.182688889,-0.298111111,22.11266667,1.211588889,-0.752144444,-1.433644444,1012.232178,24.38366667,89.22,0,233.4011111,0,25.33259626,763,6.042720838,2.435914042,0,7.019662227,0.224857868,0.997080573,0.143909033,0
586,6/6/2021 2:30,1179966.5,12.66577778,29.00066667,-6.278044444,-0.302788889,21.93177778,1.213377778,-0.785844444,-1.454511111,1012.232178,24.28166667,89.79777778,0.128611111,161.1288889,0,25.33234579,763,6.042508022,2.448202242,0,7.024678182,0.22484812,0.997080682,0.143902794,0
587,6/6/2021 2:45,1180056.5,12.65566667,28.88366667,-7.165211111,-0.345522222,22.03455556,1.207211111,-0.745155556,-1.428455556,1012.232178,24.34266667,89.61111111,0.436111111,95.727,0,25.33383317,763,6.043132359,2.441523534,0,7.027890411,0.224821082,0.997080295,0.143885489,0
588,6/6/2021 3:00,1180146.5,12.64855556,28.83344444,-6.901477778,-0.332788889,22.07122222,1.238788889,-0.789611111,-1.476322222,1011.713745,24.30577778,90.03222222,1.043333333,86.54466667,0,25.33331437,763,6.043134711,2.445163422,0,7.023131422,0.224913789,0.997080502,0.143944822,0
589,6/6/2021 3:15,1180236.5,12.64644444,28.80866667,-6.904433333,-0.332944444,22.01211111,1.228922222,-0.797577778,-1.4734,1011.713745,24.12988889,90.61555556,0.723611111,41.40855556,0,25.33238012,763,6.042716135,2.445870592,0,7.022187206,0.224892691,0.997080678,0.143931319,0
590,6/6/2021 3:30,1180326.5,12.63622222,28.74444444,-7.037344444,-0.339366667,21.91122222,1.243044444,-0.760211111,-1.468033333,1011.713745,23.944,91.15666667,1.224166667,48.73222222,0,25.33337437,763,6.042820191,2.440542684,0,7.025434906,0.224742653,0.997080404,0.143835294,0
591,6/6/2021 3:45,1180416.5,12.62788889,28.67033333,-5.173188889,-0.249455556,21.82455556,1.198844444,-0.783377778,-1.442011111,1011.713745,23.85333333,91.30333333,0.452222222,111.9516889,0,25.33107986,763,6.042720838,2.448793305,0,7.023888329,0.224688274,0.997080919,0.143800493,0
592,6/6/2021 4:00,1180506.5,12.61588889,28.59644444,-4.110588889,-0.198177778,21.82722222,1.207366667,-0.783011111,-1.448688889,1011.479736,23.70077778,92.02666667,0.986666667,28.63928889,0,25.33196224,763,6.042612079,2.433323089,0,7.01700112,0.224663947,0.99708068,0.143784923,0
593,6/6/2021 4:15,1180596.5,12.60755556,28.61133333,-3.699544444,-0.178366667,21.89411111,1.211533333,-0.763677778,-1.441077778,1011.479736,23.59777778,92.19666667,1.25,36.21477778,0,25.33262126,763,6.042927774,2.432157263,0,7.016901313,0.224567272,0.997080451,0.143723051,0
594,6/6/2021 4:30,1180686.5,12.603,28.66555556,-3.2095,-0.154788889,21.96,1.223177778,-0.769333333,-1.457933333,1011.479736,23.58477778,92.32222222,1.64,44.10644444,0,25.33147777,763,6.042716135,2.449607593,0,7.015765694,0.224690373,0.997080891,0.143801836,0
595,6/6/2021 4:45,1180776.5,12.60277778,28.72688889,-3.994344444,-0.192611111,21.94311111,1.225,-0.786555556,-1.468022222,1011.479736,23.59522222,92.56111111,1.499166667,47.61088889,0,25.33299169,763,6.042716135,2.44090998,0,7.019750657,0.224753517,0.997080493,0.143842248,0
596,6/6/2021 5:00,1180866.5,12.59688889,28.72933333,-4.0109,-0.193366667,21.95455556,1.220122222,-0.8063,-1.470411111,1011.820068,23.65533333,92.47333333,1.0325,45.15166667,0,25.33354247,763,6.042513901,2.435033782,0,7.01951754,0.224665962,0.99708028,0.143786213,0
597,6/6/2021 5:15,1180956.5,12.59655556,28.71888889,-3.973666667,-0.191611111,21.95033333,1.224488889,-0.750766667,-1.444677778,1011.820068,23.62855556,92.58222222,1.610277778,40.90844444,0,25.33279662,763,6.042612079,2.449265258,0,7.021164336,0.224799577,0.997080574,0.143871727,0
598,6/6/2021 5:30,1181046.5,12.58844444,28.71344444,-3.929488889,-0.189511111,21.93222222,1.225788889,-0.795366667,-1.4733,1011.820068,23.60477778,92.83555556,1.493333333,49.31244444,0,25.33313678,763,6.042306965,2.459122619,0,7.017835275,0.224695756,0.997080492,0.143805281,0
599,6/6/2021 5:45,1181136.5,12.58244444,28.715,-4.075588889,-0.1965,21.93211111,1.237455556,-0.777,-1.4711,1011.820068,23.606,92.78666667,1.464166667,49.47355556,0,25.33402859,763,6.043028303,2.457820345,0,7.015955429,0.224523668,0.997080222,0.143695144,0
600,6/6/2021 6:00,1181226.5,12.57966667,28.67444444,-3.984933333,-0.192166667,21.82633333,1.2189,-0.722188889,-1.427466667,1012.144409,23.49677778,92.97777778,1.284722222,41.70325556,0,25.33300018,763,6.041779629,2.450879186,0,7.018335914,0.224647996,0.997080493,0.143774714,0
601,6/6/2021 6:15,1181316.5,12.57544444,28.61311111,-3.732488889,-0.179955556,21.79755556,1.213733333,-0.782155556,-1.452266667,1012.144409,23.47733333,93.02555556,1.230277778,35.84377778,0,25.33333109,763,6.042306965,2.448378015,0,7.017751656,0.224645187,0.997080374,0.143772917,0
602,6/6/2021 6:30,1181406.5,12.57622222,28.61466667,-1.785133333,-0.0861,21.84577778,1.238422222,-0.779177778,-1.475855556,1012.144409,23.47211111,93.01111111,1.8525,42.75833333,0,25.33492071,763,6.042716135,2.450213596,0,7.017073409,0.224529642,0.997079971,0.143698968,0
603,6/6/2021 6:45,1181496.5,12.568,28.72866667,5.7339,0.276466667,21.959,1.246088889,-0.758744444,-1.476211111,1012.144409,23.44177778,93.01111111,1.953333333,48.23444444,0,25.33375671,763,6.043028303,2.469269564,0,7.015784079,0.224689059,0.997080379,0.143800995,0
604,6/6/2021 7:00,1181586.5,12.57444444,28.81277778,11.94755556,0.576177778,22.16055556,1.238944444,-0.767644444,-1.467311111,1012.570435,23.507,92.83555556,1.385833333,49.38066667,0,25.33350868,763,6.043134711,2.451679645,0,7.018002464,0.224598105,0.997080379,0.143742783,0
605,6/6/2021 7:15,1181676.5,12.58677778,28.93788889,19.53955556,0.942211111,22.45155556,1.229877778,-0.797888889,-1.4815,1012.570435,23.64511111,92.21222222,1.8425,55.98678889,0,25.33271963,763,6.042091798,2.468773293,0,7.017210489,0.224533791,0.997080591,0.143701623,0
606,6/6/2021 7:30,1181766.5,12.58755556,29.12155556,30.25133333,1.4587,22.85211111,1.216155556,-0.775566667,-1.452722222,1012.570435,23.85044444,91.28777778,1.468611111,65.35644444,0,25.33193608,763,6.04261737,2.479086388,0,7.016611606,0.224584409,0.99708085,0.143734019,0
607,6/6/2021 7:45,1181856.5,12.58833333,29.36833333,27.63311111,1.332511111,23.357,1.221455556,-0.779188889,-1.458211111,1012.570435,24.183,90.21666667,0.9775,60.39938889,0,25.33343384,763,6.042612079,2.477505031,0,7.018799722,0.224704595,0.997080505,0.143810937,0
608,6/6/2021 8:00,1181946.5,12.599,29.66555556,32.47066667,1.5657,23.69244444,1.232644444,-0.754811111,-1.458433333,1012.913391,24.50166667,89.19,1.363611111,70.81881111,0,25.33457236,763,6.043028303,2.472120265,0,7.021716879,0.224812289,0.997080234,0.143879861,0
609,6/6/2021 8:15,1182036.5,12.64566667,30.002,52.09555556,2.512088889,24.16866667,1.266788889,-0.784466667,-1.4982,1012.913391,24.657,88.55888889,1.198611111,55.05051111,0,25.33396489,763,6.042720838,2.456282178,0,7.02367462,0.224941077,0.997080387,0.143962286,0
610,6/6/2021 8:30,1182126.5,12.71233333,30.38511111,70.86244444,3.417022222,25.01,1.238377778,-0.811677778,-1.495555556,1012.913391,24.87555556,87.70666667,1.123611111,86.66966667,0,25.33367174,763,6.04229991,2.464108781,0,7.020717924,0.224858738,0.99708044,0.143909589,0
611,6/6/2021 8:45,1182216.5,12.77944444,30.84688889,81.77544444,3.943155556,25.19422222,1.285,-0.805166667,-1.6315,1012.913391,25.21611111,85.79888889,2.944166667,82.138,0,25.33373971,763,6.042091798,2.454685975,0,7.018148639,0.224835552,0.997080369,0.14389475,0
612,6/6/2021 9:00,1182306.5,12.89488889,31.29077778,116.5311111,5.619388889,25.64566667,1.258088889,-0.773155556,-1.618411111,1013.37854,25.35622222,84.94444444,3.223611111,92.86022222,0,25.33389713,763,6.042410433,2.450462681,0,7.016852912,0.225086719,0.997080455,0.144055497,0
613,6/6/2021 9:15,1182396.5,12.993,31.71344444,138.9788889,6.701888889,26.27244444,1.2495,-0.773911111,-1.615577778,1013.37854,25.59422222,84.11555556,3.245833333,94.15922222,0,25.33397761,763,6.042091798,2.451701427,0,7.016268511,0.224835225,0.997080318,0.143894541,0
614,6/6/2021 9:30,1182486.5,13.03133333,32.05266667,127.0444444,6.126455556,26.31411111,1.2742,-0.741688889,-1.654833333,1013.37854,25.68344444,84.27444444,3.121666667,96.89244444,0,25.3336523,763,6.042720838,2.437941285,0,7.01930719,0.224867981,0.997080342,0.143915505,0
615,6/6/2021 9:45,1182576.5,13.04166667,32.29433333,120.9,5.829855556,26.71366667,1.253255556,-0.779622222,-1.509322222,1013.37854,25.89844444,83.66222222,2.331666667,102.8119667,0,25.33359528,763,6.042403966,2.447843972,0,7.02056189,0.224771483,0.997080384,0.143853746,0
616,6/6/2021 10:00,1182666.5,13.07933333,32.59233333,122.74,5.918511111,27.12655556,1.2738,-0.758344444,-1.5073,1013.806763,26.09811111,83.30666667,2.096666667,128.9201111,0,25.33417303,763,6.04229991,2.4569798,0,7.021992962,0.224526587,0.997080175,0.143697013,0
617,6/6/2021 10:15,1182756.5,13.15177778,32.97355556,146.0833333,7.044177778,27.43333333,1.229944444,-0.718622222,-1.459666667,1013.806763,26.23355556,82.76444444,2.115,90.88611111,0,25.33361006,763,6.042410433,2.455538829,0,7.018065067,0.224550782,0.997080343,0.143712497,0
618,6/6/2021 10:30,1182846.5,13.23544444,33.95077778,191.23,9.221,28.78244444,1.286177778,-0.7607,-1.512877778,1013.806763,26.68766667,81.09666667,1.518888889,115.5596,0,25.33363758,763,6.043028303,2.45621034,0,7.021924255,0.224692075,0.997080357,0.143802925,0
619,6/6/2021 10:45,1182936.5,13.29855556,35.38744444,292.5533333,14.10777778,31.426,1.278888889,-0.780444444,-1.5266,1013.806763,27.321,78.87655556,1.363611111,144.2822667,0,25.33357627,763,6.043031243,2.457384607,0,7.022155366,0.224667751,0.997080363,0.143787358,0
620,6/6/2021 11:00,1183026.5,13.35833333,36.85666667,381.7577778,18.40877778,31.98722222,1.349055556,-0.696522222,-1.651988889,1013.583496,27.55888889,78.01188889,3.4175,101.3277778,0,25.3335443,763,6.042820191,2.452553003,0,7.020351407,0.224783257,0.997080405,0.143861281,0
621,6/6/2021 11:15,1183116.5,13.36044444,37.50544444,346.3177778,16.70022222,32.39588889,1.364533333,-0.749011111,-1.715077778,1013.583496,28.03722222,76.61922222,3.163333333,109.9678889,0,25.33368874,763,6.042716135,2.46183813,0,7.025156165,0.224763728,0.997080416,0.143848783,0
622,6/6/2021 11:30,1183206.5,13.37511111,37.80144444,316.2488889,15.24955556,32.88711111,1.282755556,-0.809433333,-1.560266667,1013.583496,28.51944444,75.35855556,2.1275,162.6328667,0,25.3339142,763,6.04261737,2.460948506,0,7.023646228,0.224784862,0.997080339,0.143862309,0
623,6/6/2021 11:45,1183296.5,13.387,37.97911111,310.1644444,14.95733333,32.07622222,1.337533333,-0.756766667,-1.662233333,1013.583496,28.70922222,74.82055556,3.116666667,141.5026667,0,25.33413904,763,6.043132359,2.450042437,0,7.022655655,0.224853053,0.997080273,0.143905951,0
624,6/6/2021 12:00,1183386.5,13.40255556,38.80855556,500.8344444,24.15122222,33.66922222,1.327977778,-0.829977778,-1.761344444,1013.363281,28.87377778,71.78211111,3.760833333,135.4722222,0,25.33360377,763,6.04229991,2.458420695,0,7.018255516,0.224893534,0.997080472,0.143931859,0
625,6/6/2021 12:15,1183476.5,13.32433333,38.877,329.5266667,15.89077778,32.57133333,1.293111111,-0.707433333,-1.673055556,1013.363281,28.74588889,72.68866667,3.959166667,169.8355556,0,25.33261315,763,6.042927774,2.456145976,0,7.019116364,0.224901562,0.997080702,0.143936996,0
626,6/6/2021 12:30,1183566.5,13.31166667,38.22066667,190.6544444,9.193288889,30.49055556,1.407144444,-0.872677778,-2.050477778,1013.363281,28.91077778,73.47744444,4.1375,108.1583333,0,25.33309382,763,6.043132359,2.462754945,0,7.017742008,0.224707255,0.997080547,0.143812641,0
627,6/6/2021 12:45,1183656.5,13.38466667,38.25377778,297.4466667,14.34333333,30.84222222,1.412155556,-0.952955556,-2.294588889,1013.363281,28.71322222,74.31811111,4.925833333,110.2773333,0,25.33381282,763,6.042720838,2.461460206,0,7.015959433,0.224743215,0.997080337,0.143835655,0
628,6/6/2021 13:00,1183746.5,13.27133333,37.97744444,291.9333333,14.078,31.11344444,1.299844444,-0.845211111,-1.789888889,1012.837769,28.76377778,74.20244444,3.398333333,107.5634667,0,25.33327241,763,6.042403966,2.455119222,0,7.01402668,0.224670913,0.997080443,0.143789381,0
629,6/6/2021 13:15,1183836.5,13.38333333,38.30633333,331.1555556,15.96855556,32.91155556,1.209366667,-0.6997,-1.567933333,1012.837769,29.27955556,72.73888889,3.328333333,123.9935556,0,25.3332979,763,6.042612079,2.449172827,0,7.013645877,0.224749734,0.997080427,0.143839827,0
630,6/6/2021 13:30,1183926.5,13.33433333,38.55522222,274.9333333,13.25792222,32.262,1.267655556,-0.720311111,-1.523244444,1012.837769,29.35233333,72.39088889,2.334166667,152.0845556,0,25.33364385,763,6.042720838,2.444232636,0,7.016424831,0.224602984,0.997080273,0.143745907,0
631,6/6/2021 13:45,1184016.5,13.30933333,38.60444444,242.0633333,11.67252222,32.47088889,1.377377778,-0.856144444,-1.680455556,1012.837769,29.45022222,71.53955556,2.833333333,158.5573333,0,25.33316161,763,6.042612079,2.444883011,0,7.013914046,0.224600667,0.997080405,0.143744423,0
632,6/6/2021 14:00,1184106.5,13.35766667,38.67566667,351.2777778,16.93911111,32.78711111,1.315922222,-0.848211111,-1.663544444,1012.138062,29.58077778,70.911,2.6725,148.8504444,0,25.33354247,763,6.042720838,2.427902797,0,7.014575826,0.22466312,0.997080236,0.143784394,0
633,6/6/2021 14:15,1184196.5,13.36433333,39.18577778,536.51,25.87066667,34.97411111,1.332222222,-0.738933333,-1.724477778,1012.138062,29.94811111,69.43722222,3.643333333,158.5035556,0,25.33304284,763,6.042612079,2.441205805,0,7.018662759,0.224641879,0.997080422,0.1437708,0
634,6/6/2021 14:30,1184286.5,13.31077778,39.59922222,454.6355556,21.92322222,34.18377778,1.248822222,-0.726655556,-1.817488889,1012.138062,30.17288889,65.16455556,4.211666667,170.1166667,0,25.33188594,763,6.042612079,2.443648705,0,7.018955829,0.224642835,0.997080712,0.143771412,0
635,6/6/2021 14:45,1184376.5,13.37744444,39.68355556,411.01,19.81967778,33.33,1.181433333,-0.553844444,-1.849977778,1012.138062,30.179,65.36322222,4.439166667,187.0322222,0,25.33281557,763,6.042513901,2.459862744,0,7.022121772,0.224779203,0.997080601,0.143858687,0
636,6/6/2021 15:00,1184466.5,13.33777778,39.76888889,551.4477778,26.59155556,34.36266667,1.152355556,-0.7042,-2.3372,1011.220703,30.258,64.92366667,5.673222222,184.4369889,0,25.33322993,763,6.042820191,2.45971661,0,7.023367009,0.224735955,0.997080478,0.143831009,0
637,6/6/2021 15:15,1184556.5,13.31933333,39.79177778,436.5555556,21.05144444,33.17666667,1.368044444,-0.902588889,-2.385411111,1011.220703,29.99688889,65.06855556,5.941722222,189.4548889,0,25.33344234,763,6.042195854,2.458411156,0,7.018446408,0.224904552,0.997080482,0.14393891,0
638,6/6/2021 15:30,1184646.5,13.37333333,39.48166667,392.5344444,18.92873333,32.48411111,1.234811111,-1.112833333,-2.5821,1011.220703,30.00533333,64.64144444,5.718333333,182.0644444,0,25.33248626,763,6.042720838,2.462885823,0,7.018455874,0.224636536,0.997080648,0.14376738,0
639,6/6/2021 15:45,1184736.5,13.36122222,39.18788889,350.9066667,16.92146667,32.31055556,1.208644444,-0.738666667,-2.151477778,1011.220703,29.97266667,64.45588889,5.060777778,206.6888889,0,25.33248156,763,6.042924247,2.442640185,0,7.017781168,0.224499972,0.997080509,0.143679978,0
640,6/6/2021 16:00,1184826.5,13.34455556,39.36211111,433.8011111,20.918,33.48966667,1.391688889,-0.631522222,-2.161911111,1011.099243,30.37633333,62.41544444,5.0725,199.6988889,0,25.33250263,763,6.04261737,2.434146186,0,7.019780043,0.224529522,0.997080497,0.143698892,0
641,6/6/2021 16:15,1184916.5,13.326,39.74766667,341.8111111,16.48308889,33.42455556,1.227011111,-0.593988889,-1.706311111,1011.099243,30.303,62.90144444,4.2925,170.51,0,25.33221817,763,6.042716135,2.429249551,0,7.019597864,0.224583476,0.997080549,0.143733422,0
