,Datetime,RecordNumber,Batt_V,PTemp_C,Flux_Wattspersqrmeter,Raw_flux_milivolts,cs_temp,x_or,y_or,z_or,PRESSURE_mbar,Temp_C,RelHumidity,WindSpeed_mPers,WindDir_0North,Rain_mmTotal,TEMP_C,PRESSURE_mmhg,VOLTAGE,DEPTH_m,DISOLVEDO2_%sat,PH,SPECIFICCONDUCTIVITY_milisiemensPercm,SPECIFICGRAVITY,TOTALDISSOLVEDSOLIDS_gramPerLiter,na,uncorrected_depth,Gauge_pressure_diff_mbar,Gauge_depth_meters
0,2022-01-03 00:00:00,3002466.0,12.471910112359566,24.870898876404485,-4.144393258426966,-0.19984269662921345,16.356404494382026,0.7938988764044943,-0.6001573033707867,-6.501831460674155,1005.88037109375,17.96460674157303,84.97865168539329,6.2144943820224725,258.211011235955,0.0,25.25737711588541,768.0,5.967851670583088,2.2927875518798833,0.0,6.29070822397868,0.18771332502365112,0.9970863421758016,0.120136525730292,0.0,20.882787551879883,18.035564253449767,21.06669912467436
1,2022-01-03 00:15:00,3002555.5,12.47055555555557,23.461222222222226,-8.0808,-0.3896666666666668,13.818888888888893,0.8776111111111109,-0.07867777777777772,-4.375233333333333,1005.88037109375,15.152444444444443,81.12222222222219,4.850777777777776,234.46164444444443,0.0,25.25707804361979,768.0,5.9654098192850755,2.3080291748046875,0.0,6.2935598373413075,0.1877073496580124,0.9970863342285156,0.12013270109891892,0.0,20.898029174804687,18.035564253449767,21.081940747599166
2,2022-01-03 00:30:00,3002645.5,12.465111111111128,21.880777777777777,-2.5985888888888886,-0.12532222222222222,12.974999999999998,1.2023333333333337,-0.9889555555555553,-4.2102,1005.88037109375,14.19577777777777,80.75444444444446,5.109166666666667,262.65723333333324,0.0,25.25727742513021,768.0,5.969072596232097,2.299320761362712,0.0,6.292754999796549,0.18777127265930174,0.9970863501230876,0.12017361223697663,0.0,20.88932076136271,18.035564253449767,21.07323233415719
3,2022-01-03 00:45:00,3002735.5,12.449888888888902,20.80255555555556,-2.5619444444444444,-0.12351111111111113,12.204222222222226,0.9340666666666667,-1.2001444444444445,-3.351333333333334,1005.88037109375,13.494111111111108,81.68444444444441,4.619166666666667,243.54785555555566,0.0,25.25727742513021,768.0,5.9702935218811035,2.297608582178752,0.0,6.2902925809224435,0.18765610754489895,0.9970863660176597,0.12009990662336348,0.0,20.887608582178753,18.035564253449767,21.071520154973232
4,2022-01-03 01:00:00,3002825.5,12.441000000000006,20.005111111111113,-1.9013444444444452,-0.09168888888888892,11.755111111111109,1.328544444444444,-0.9230999999999996,-2.2376999999999994,1008.5424194335938,13.014222222222212,82.38111111111114,3.4566111111111115,252.0167555555557,0.0,25.25638020833333,768.0,5.969072596232097,2.315656979878744,0.0,6.2928909301757825,0.1877415160338084,0.9970866362253824,0.12015456755956015,0.0,20.905656979878742,15.373515913606216,21.062423214154528
5,2022-01-03 01:15:00,3002915.5,12.439555555555568,19.427,-2.2940999999999994,-0.11060000000000005,11.25511111111111,1.1823444444444444,-1.1578111111111113,-3.0215555555555573,1008.5424194335938,12.490333333333332,81.7633333333333,4.032444444444447,262.1268444444444,0.0,25.25677897135417,768.0,5.9702935218811035,2.3128995100657144,0.0,6.292862383524578,0.1878699521223704,0.9970865408579508,0.12023676683505374,0.0,20.902899510065716,15.373515913606216,21.059665744341498
6,2022-01-03 01:30:00,3003005.5,12.432888888888895,18.853777777777793,-2.108111111111111,-0.10165555555555554,10.81455555555555,0.9368444444444444,-0.38774444444444445,-2.180855555555556,1008.5424194335938,12.115222222222219,81.50333333333337,3.033333333333334,243.44424444444434,0.0,25.255782063802084,768.0,5.9702935218811035,2.2971762657165526,0.0,6.294585831960043,0.18778451482454936,0.9970866719881694,0.12018208702405292,0.0,20.88717626571655,15.373515913606216,21.043942499992337
7,2022-01-03 01:45:00,3003095.5,12.419555555555556,18.403777777777773,-3.094444444444445,-0.14923333333333336,10.484111111111115,1.1923333333333335,-1.306277777777778,-2.7712333333333348,1008.5424194335938,11.79922222222222,80.99000000000001,4.0408333333333335,253.9519444444445,0.0,25.25628051757813,768.0,5.9654098192850755,2.313616371154785,0.0,6.2928370793660475,0.18768090109030405,0.9970866441726683,0.12011577387650807,0.0,20.903616371154783,15.373515913606216,21.06038260543057
8,2022-01-03 02:00:00,3003185.5,12.41266666666667,17.950777777777766,-2.0062666666666678,-0.09674444444444445,10.271555555555551,0.9659666666666663,-0.46096666666666675,-2.4139222222222223,1009.4581298828124,11.62611111111111,79.77300000000001,3.849999999999999,258.21122222222215,0.0,25.254683430989584,768.0,5.969072596232097,2.322600094477336,0.0,6.2907024701436365,0.18761581679185232,0.9970869620641072,0.12007412066062292,0.0,20.912600094477337,14.457805464387475,21.060028680838503
9,2022-01-03 02:15:00,3003275.5,12.402222222222218,17.582888888888895,-4.2827111111111105,-0.20649999999999988,9.756777777777774,1.2464333333333335,-0.8403444444444443,-2.6402222222222234,1009.4581298828124,11.204444444444452,79.26977777777779,3.5499999999999994,245.15665555555563,0.0,25.25587972005208,768.0,5.96785167058309,2.313940445582072,0.0,6.28864278793335,0.18746532996495568,0.9970865488052368,0.11997780899206795,0.0,20.903940445582073,14.457805464387475,21.05136903194324
10,2022-01-03 02:30:00,3003365.5,12.397999999999993,17.043666666666663,-5.2954,-0.2553555555555555,9.129111111111115,1.1263555555555558,-0.7094888888888892,-1.6667222222222229,1009.4581298828124,10.774111111111113,79.36522222222224,2.3819444444444446,251.33135555555563,0.0,25.2559814453125,768.0,5.9702935218811035,2.312012402216593,0.0,6.291160011291504,0.1876824051141739,0.9970867077509562,0.12011673599481584,0.0,20.90201240221659,14.457805464387475,21.04944098857776
11,2022-01-03 02:45:00,3003455.5,12.392111111111111,16.562000000000005,-3.711299999999999,-0.1789777777777778,9.038444444444444,0.941077777777778,-0.3342111111111113,-2.1004888888888895,1009.4581298828124,10.444444444444443,78.64122222222223,3.1577777777777785,254.22161111111103,0.0,25.2559814453125,768.0,5.966630744934082,2.3255752245585124,0.0,6.292024898529053,0.18780219753583272,0.9970868070920308,0.12019340296586355,0.0,20.915575224558513,14.457805464387475,21.06300381091968
12,2022-01-03 03:00:00,3003545.5,12.382111111111112,16.101,-7.503477777777774,-0.3618333333333334,8.174999999999997,1.193766666666667,-1.292088888888889,-2.1531333333333333,1010.7757568359376,9.994333333333332,79.29100000000003,2.9775,241.1873333333332,0.0,25.2559814453125,768.0,5.969072596232097,2.3398780663808187,0.0,6.291547234853108,0.1876838266849518,0.9970867713292441,0.12011764645576475,0.0,20.92987806638082,13.140178511262262,21.063870597074402
13,2022-01-03 03:15:00,3003635.5,12.373111111111111,15.4068888888889,-6.453533333333332,-0.31114444444444445,7.659111111111112,1.2388555555555558,-1.077744444444444,-2.8994999999999997,1010.7757568359376,9.408444444444445,77.99133333333332,3.875833333333333,253.01777777777775,0.0,25.25657958984375,768.0,5.966630744934082,2.321701240539551,0.0,6.290461603800456,0.18758379022280372,0.997086544831594,0.12005362311999004,0.0,20.91170124053955,13.140178511262262,21.045693771233132
14,2022-01-03 03:30:00,3003725.5,12.367888888888892,14.818222222222229,-6.8731777777777765,-0.3314444444444445,7.115544444444446,1.0020888888888888,-0.38784444444444427,-1.7046444444444433,1010.7757568359376,8.859555555555557,77.15744444444442,3.191666666666667,248.22993333333338,0.0,25.25558268229167,768.0,5.969072596232097,2.351729122797648,0.0,6.293328634897867,0.187545316418012,0.9970867991447449,0.12002899994452795,0.0,20.941729122797646,13.140178511262262,21.07572165349123
15,2022-01-03 03:45:00,3003815.5,12.356666666666667,14.232777777777779,-7.388366666666664,-0.35627777777777775,6.476755555555556,1.0864555555555557,-0.6868666666666667,-1.5449777777777778,1010.7757568359376,8.394555555555554,77.6638888888889,2.2852777777777784,263.5891444444445,0.0,25.25588175455729,768.0,5.9702935218811035,2.3374255816141765,0.0,6.2927821795145675,0.18770516614119206,0.9970867236455282,0.1201313038667043,0.0,20.927425581614177,13.140178511262262,21.06141811230776
16,2022-01-03 04:00:00,3003905.5,12.348444444444452,13.63733333333334,-7.09203333333333,-0.3419444444444445,6.022933333333333,1.2115222222222224,-1.1683888888888887,-2.1845222222222214,1011.7318115234376,7.951933333333328,77.69822222222223,2.8824999999999994,248.01226666666682,0.0,25.25638020833333,768.0,5.9702935218811035,2.3459038257598883,0.0,6.293239974975586,0.1877864847580592,0.9970868070920308,0.12018334766228995,0.0,20.935903825759887,12.184123823762173,21.060147311800097
17,2022-01-03 04:15:00,3003995.5,12.336555555555556,13.140222222222224,-7.1762888888888865,-0.3460555555555556,5.679855555555556,1.1222777777777775,-0.8191555555555556,-1.7962111111111114,1011.7318115234376,7.531511111111118,77.70822222222222,2.6849999999999996,262.1816666666668,0.0,25.255682373046874,768.0,5.969072596232097,2.3561214129130046,0.0,6.294999758402508,0.18761602540810904,0.9970869342486064,0.12007425377766293,0.0,20.946121412913005,12.184123823762173,21.070364898953216
